,listing_id,closest_school,dist_closest_school,ave_dist_3_schools
6752,16066020,Williamstown North Primary School,861.282785987568,1050.7804794799515
6753,16066019,Eltham College - Lonsdale Street Campus,401.2356185853331,600.9053564599498
6754,16066010,The King David School,507.2892759292558,659.2507956476776
6755,16066003,Eltham College - Lonsdale Street Campus,754.6469869039322,795.0759557281003
6756,16065999,Alia College,320.13113391973826,512.5575824963297
6757,11532999,Noble Park Primary School,365.3283115112581,522.4487534876652
6758,16065991,Moomba Park Primary School,343.0990739920021,725.1843863360513
6759,16065986,Newport Gardens Primary School,55.20823490404354,573.5031459805874
6760,16065982,Stott's Colleges,257.0791246613867,486.42623662088107
6761,16065980,Sholem Aleichem College - Senior Campus,287.6288034821767,437.81426747910047
6762,16065978,Youth2Industry College,548.4459076762869,583.7515197519533
6763,16065974,Ozford College - Ozford College Campus,278.4751246718972,316.0167145908019
6764,16065972,Milgate Primary School,1228.6885899251968,1351.5419734819975
6765,16065968,Milgate Primary School,1228.6885899251968,1351.5419734819975
6766,16065967,Holy Spirit School,415.0648115376656,707.7368005871053
6767,16065963,Simonds Catholic College,603.373775050385,722.7471692098751
6768,16065958,Ballam Park Primary School,445.5787206807678,581.1659924336267
6769,16065955,Milgate Primary School,1228.6885899251968,1351.5419734819975
6770,16065947,St Francis Xavier School,514.2647487512803,1227.4658047694
6771,16065945,Trinity Catholic Primary School,626.3884928874775,846.3236506603849
6772,16065944,St Agatha's School,143.872072455085,519.8579365333222
6773,16065939,Tintern Grammar,586.8229823758802,1071.2929776220833
6774,16065936,Holy Spirit School,257.91753925219945,631.4787634202893
6775,16065935,Resurrection House,289.80021777924446,473.85366538062664
6776,16065931,St Joseph's School,584.3714112750098,771.0383853773028
6777,16065930,Kennington Primary School,381.3405616448657,740.8216932827539
6778,16065922,Our Lady Star of the Sea School,652.6490910007005,3241.7780430528614
6779,16065917,Altona Meadows Primary School,163.75530189567058,984.3798017962463
6780,16065911,Youth2Industry College,528.8942874193864,576.8832775100823
6781,16065901,Thornbury Primary School,385.6084158493199,612.1731939376454
6782,16065900,Geelong Grammar School - Toorak campus,527.1714609955534,638.8275367465748
6783,16065896,Carlton Primary School,339.18361293477284,618.4303710650706
6784,16065885,Melbourne Indigenous Transition School,192.29566398630504,257.1009276746624
6785,16065874,St Ita's School,649.9325646889953,1278.330700178595
6786,16065868,Beveridge Primary School,3057.4042968536787,5077.629179436361
6787,16065863,Auburn Primary School,482.6205324947893,703.2970680932161
6788,16065852,St James' School,437.6944190019017,559.0233953695229
6789,16065851,St Anthony's School,2071.214544491188,2170.7298201731815
6790,16065839,Hughesdale Primary School,565.9889079046193,604.0307590138024
6791,16065836,Giant Steps Melbourne,553.6738494283693,754.68293511369
6792,16065828,St Joseph's College Geelong - Westcourt Campus,342.3694973352535,425.9160548573248
6793,16065822,Mount View Primary School,573.3580964496393,772.5044918771574
6794,14461368,Eltham College - Lonsdale Street Campus,372.13386387409,523.8778444918931
6795,15856463,Donburn Primary School,568.4358367978817,590.6850814892417
6796,16065810,St Scholastica's School,968.4007008465568,1091.677053408693
6797,16065809,Good Shepherd College - Junior Campus,860.7249001965633,918.2694439946193
6798,16065798,The Knox School,716.9420559511577,918.6302415533495
6799,16065797,Holy Family School,361.0366696031535,497.43084351928155
6800,16065793,St Michael's Grammar School,250.7935187761248,356.1560876617794
6801,16065791,Albert Park Primary School,440.8093327346914,513.0519969981871
6802,16065788,Greensborough Primary School,474.3419441922044,956.4581026366345
6803,16065786,John Monash Science School,1024.6427927948791,1400.9774136299136
6804,14887482,Canadian Lead Primary School,1110.105545935033,1509.8192880246916
6805,16065771,Glen Eira College,408.970633038009,686.6774127132372
6806,16065765,Fitzroy Primary School,302.560664171622,511.40574760302417
6807,15001205,SEDA College (Victoria) - AFL-  Geelong,332.86363198731345,447.2295271114792
6808,16065761,Rangebank Primary School,776.2139507036176,1400.2347874716304
6809,16065759,St Joseph's Flexible Learning Centre,153.77972802371102,163.20599489575503
6810,15842635,Heidelberg Primary School,137.38015453127926,368.1075070616684
6811,14334571,Williamstown North Primary School,387.557776526166,547.0174468513814
6812,16065753,SEDA College (Victoria),367.3862282759655,759.5795484875588
6813,16065752,Holy Rosary School,108.23400630289522,368.3258266186717
6814,16065739,Ozford College - Ozford College Campus,259.55083543938684,290.57236090675946
6815,16065746,Eltham East Primary School,1078.0339648357055,1666.580615813208
6816,16065745,Brighton Secondary College,163.10833381360032,494.1724108910066
6817,16065743,St Pius X School,1035.339960963665,1174.5793526420684
6818,16065742,Melrose Primary School,927.7815554690136,1242.5016479136243
6819,16065736,Hester Hornbrook Academy - City Campus,355.8281564544558,580.1759917332098
6820,16065732,Fleetwood Primary School,787.6457196841752,1232.7023367326653
6821,14224219,St Monica's School,295.2173117651289,1010.0529270679908
6822,16065729,Kalinda Primary School,335.40386098531286,768.6501323013789
6823,9747880,Carnegie Primary School,394.7312908441535,605.7206058438304
6824,16065723,Ruskin Park Primary School,793.745263673351,1423.1769901589678
6825,14660665,Moreland Primary School,167.89605942555215,578.3180935134106
6826,16065716,Wallan Secondary College,365.59843164065313,1105.6847241829953
6827,16065715,Yarraville Special Developmental School,858.1048844550699,906.9838211747893
6828,16065711,Brunswick East Primary School,513.283241793652,866.8164789752167
6829,16065709,Footscray Primary School,364.8836710054422,529.1983529044245
6830,16065708,Spring Parks Primary School,475.6203241949829,1169.4912879367905
6831,15570250,Mount Dandenong Primary School,1042.4309738827285,2593.3679633684465
6832,16065699,Essendon North Primary School,81.84432210523948,721.8573028419983
6833,16065695,St John the Apostle Catholic Primary School,919.3978540697412,1025.3774229732974
6834,12811820,St Joseph's School,594.6274109764922,773.85725622688
6835,16065692,Eltham College - King Street Campus,291.8975714410087,332.70537103512
6836,16065671,St Columba's College,386.3554586560952,461.52384826683254
6837,16065668,Pakenham Secondary College,742.3793963778991,813.7206586862258
6838,16065661,Simonds Catholic College,298.5151129526528,331.21949249230124
6839,16065657,St Peter's College,533.5541873475073,1079.5767967250638
6840,16065655,MacKillop Catholic Regional College - St Mary's Campus,1579.9136664681462,5418.900247948811
6841,16065638,Our Lady of Perpetual Succour School,607.4220283737941,769.0953564230322
6842,16065631,St Roch's School,881.9050649255914,958.1356717026961
6843,16065632,Reservoir West Primary School,514.3618682398342,812.1326671357673
6844,16065625,Ruskin Park Primary School,534.6737111347538,1467.3160748952942
6845,16065623,St Andrew's School,459.8165994048081,705.5656767435408
6846,16065622,Frankston Special Developmental School,581.5967369974613,703.4246112733194
6847,16065621,Victoria University Secondary College,625.8183665798957,901.269896096194
6848,16065603,River Nile School,521.8425597258862,584.6221222536086
6849,16065596,Preston Reservoir Adult Community Education Inc | PRACE College,849.7449560557661,964.3758172731318
6850,14195591,St Kevin's School,363.3368774555427,460.7008473951366
6851,16065592,St Therese's School,559.5477746694013,945.2854129805505
6852,14202242,Altona College,462.8046284708603,858.73003530632
6853,16065583,South Melbourne Primary School,461.6730169537194,518.0523474518915
6854,16065580,Prahran High School,404.4791367730074,538.0539302522774
6855,16065575,Docklands Primary School,976.0559936766804,1171.6397990035166
6856,13973572,Sunbury Heights Primary School,368.54409211949593,566.8524184281405
6857,15258563,Karoo Primary School,1388.1173544543628,1763.2578175708334
6858,16065571,Eltham College - Lonsdale Street Campus,620.9069208798935,694.7691009185513
6859,16065555,St Francis De Sales Catholic Primary School,812.1812804069448,1394.5922501316834
6860,16065544,Princes Hill Secondary College,134.6910669937582,315.34954643578067
6861,14291863,Footscray Primary School,577.3086214164656,957.0532261751392
6862,16065536,St Francis Xavier School,641.6705569848718,863.9348995934619
6863,16065535,Resurrection School,609.0241775339381,802.039514327851
6864,16065533,St Mary's School,625.9362779852291,687.7826210309491
6865,16065529,Mount Scopus Memorial College,458.4145379110524,724.7617550935234
6866,14080918,Sacred Heart School,845.6605594949746,978.5777313213679
6867,16065527,Southern Cross Primary School,442.4338903196268,870.0329560447834
6868,16065526,Elwood Primary School,306.458771557968,552.1226455828096
6869,16065515,Brunswick Secondary College,374.2322619828704,926.9832233836938
6870,16065508,Lara Primary School,216.21447277956557,721.4031118109148
6871,16065505,Banyan Fields Primary School,1368.6562648851564,1706.0005830983027
6872,16065499,Mullum Primary School,1006.572536473496,1165.7050957934093
6873,16065498,Kingswood College,391.4611207788026,623.7818155882906
6874,12912959,Sacred Heart School,791.6065861857718,925.7383686727899
6875,16065492,Clarinda Primary School,340.7527307797628,760.6413391422869
6876,16065490,MacKillop Catholic Regional College - St Mary's Campus,1286.7721934774268,5113.225726485783
6877,16065484,Courtenay Gardens Primary School,131.03321920750895,1044.6957495760637
6878,16065485,Cana Catholic Primary School,632.9368723619108,2067.6508823148856
6879,16065481,Footscray West Primary School,680.2873847907782,826.656233120057
6880,16065478,Kamaruka - Primary Campus,735.5117626886962,797.9532566630772
6881,16065476,Melbourne Girls Grammar - Morris Hall Campus,149.71930061607776,554.8208445675488
6882,16065475,Hester Hornbrook Academy - Prahran Campus,744.5608875688836,853.6110662947425
6883,16065472,Eastwood Primary School,254.15888646944973,600.2322070029929
6884,14533377,Kingsville Primary School,382.9914040165245,616.420689883605
6885,15957704,Altona Primary School,295.9086325668844,486.7615794123485
6886,16065459,Warragul Primary School,276.6766318561124,460.3853746624147
6887,16065455,Noble Park Secondary College,502.2281078993298,548.0437411219751
6888,16065453,Docklands Primary School,407.3177252855589,1037.163074840859
6889,16065446,Wild Cherry School,1040.988824687989,1282.2074365003243
6890,16065443,Ozford College - Ozford College Campus,259.55083543938684,290.57236090675946
6891,16065436,St Albans East Primary School,206.9435389226416,475.081115254188
6892,16065433,Chaffey Secondary College,431.3292002155371,574.6802157232713
6893,16047983,Prahran High School,125.16592739510932,356.4873842642958
6894,15187572,Brunswick East Primary School,746.4844400567955,965.1185477066296
6895,16065416,Ozford College - Ozford College Campus,168.6138704403071,232.01668838244336
6896,16065412,Melton Christian College,1385.3633444389302,1564.2793595210048
6897,16065392,Echuca Twin Rivers Primary School,306.4639137922928,396.77740446039496
6898,16065389,Ivanhoe East Primary School,537.5525161239348,1321.4850701706328
6899,14786795,Brunswick North West Primary School,436.6646665223266,823.4750197097907
6900,16059980,Springside Primary School,3128.2551095130657,3210.072035559102
6901,16065364,Carnegie Primary School,321.4454509196727,875.2061067834196
6902,16065356,Kamaruka - Primary Campus,221.0840334927553,394.42181019516926
6903,15302782,Eltham College - Lonsdale Street Campus,241.81254626415577,400.11305561847956
6904,16065353,Lara Lake Primary School,402.3590239756288,1350.679610774541
6905,16065350,Resurrection House,443.20925187140506,579.2349084648572
6906,16065349,Glen Waverley Secondary College,536.1557404633007,655.8056204542656
6907,16065334,Keilor Views Primary School,585.4503476596572,802.4491018503531
6908,16065330,Ivanhoe Grammar School - Plenty Campus,862.8994351092618,1335.241288346712
6909,16065322,Boneo Primary School,10025.362729825278,12038.770808314188
6910,16065320,Ascot Vale Primary School,362.5102134538095,957.9948109015737
6911,16065317,Haileybury Girls College - City Campus,346.53484544127093,365.31284315767806
6912,16065315,Brunswick Secondary College,422.7813282335994,952.5727391428387
6913,16065316,SEDA College (Victoria) - AFL -  Sunshine,477.0521068544427,589.5777422273034
6914,16065312,Christian Brothers' College - Balaclava Campus,69.11603340654533,239.47632362478
6915,16065297,Armstrong Creek School,160.80096952063963,489.7666953255569
6916,16065294,Drouin Secondary College,821.8048629354337,1487.7995841862332
